image_id,timestamp,date_str,time_ms,orbit_direction,relative_orbit,sensor_mode,polarization,product_type,platform,geometry_type
S1A_IW_GRDH_1SDV_20220109T000000_ASCENDING,2022-01-09,2022-01-09,1641661200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220110T000000_DESCENDING,2022-01-10,2022-01-10,1641747600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220111T000000_ASCENDING,2022-01-11,2022-01-11,1641834000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220112T000000_DESCENDING,2022-01-12,2022-01-12,1641920400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220113T000000_ASCENDING,2022-01-13,2022-01-13,1642006800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220114T000000_DESCENDING,2022-01-14,2022-01-14,1642093200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220115T000000_ASCENDING,2022-01-15,2022-01-15,1642179600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220116T000000_DESCENDING,2022-01-16,2022-01-16,1642266000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220117T000000_ASCENDING,2022-01-17,2022-01-17,1642352400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220118T000000_DESCENDING,2022-01-18,2022-01-18,1642438800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220119T000000_ASCENDING,2022-01-19,2022-01-19,1642525200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220120T000000_DESCENDING,2022-01-20,2022-01-20,1642611600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220121T000000_ASCENDING,2022-01-21,2022-01-21,1642698000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220122T000000_DESCENDING,2022-01-22,2022-01-22,1642784400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220123T000000_ASCENDING,2022-01-23,2022-01-23,1642870800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220124T000000_DESCENDING,2022-01-24,2022-01-24,1642957200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220125T000000_ASCENDING,2022-01-25,2022-01-25,1643043600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220126T000000_DESCENDING,2022-01-26,2022-01-26,1643130000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220127T000000_ASCENDING,2022-01-27,2022-01-27,1643216400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220128T000000_DESCENDING,2022-01-28,2022-01-28,1643302800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220129T000000_ASCENDING,2022-01-29,2022-01-29,1643389200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220130T000000_DESCENDING,2022-01-30,2022-01-30,1643475600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220131T000000_ASCENDING,2022-01-31,2022-01-31,1643562000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20220201T000000_ASCENDING,2022-02-01,2022-02-01,1643648400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220202T000000_DESCENDING,2022-02-02,2022-02-02,1643734800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220203T000000_ASCENDING,2022-02-03,2022-02-03,1643821200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220204T000000_DESCENDING,2022-02-04,2022-02-04,1643907600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220205T000000_ASCENDING,2022-02-05,2022-02-05,1643994000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220206T000000_DESCENDING,2022-02-06,2022-02-06,1644080400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220207T000000_ASCENDING,2022-02-07,2022-02-07,1644166800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220208T000000_DESCENDING,2022-02-08,2022-02-08,1644253200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220209T000000_ASCENDING,2022-02-09,2022-02-09,1644339600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220210T000000_DESCENDING,2022-02-10,2022-02-10,1644426000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220211T000000_ASCENDING,2022-02-11,2022-02-11,1644512400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220212T000000_DESCENDING,2022-02-12,2022-02-12,1644598800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220213T000000_ASCENDING,2022-02-13,2022-02-13,1644685200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220214T000000_DESCENDING,2022-02-14,2022-02-14,1644771600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220215T000000_ASCENDING,2022-02-15,2022-02-15,1644858000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220216T000000_DESCENDING,2022-02-16,2022-02-16,1644944400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220217T000000_ASCENDING,2022-02-17,2022-02-17,1645030800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220218T000000_DESCENDING,2022-02-18,2022-02-18,1645117200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220219T000000_ASCENDING,2022-02-19,2022-02-19,1645203600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220220T000000_DESCENDING,2022-02-20,2022-02-20,1645290000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220221T000000_ASCENDING,2022-02-21,2022-02-21,1645376400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220222T000000_DESCENDING,2022-02-22,2022-02-22,1645462800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220223T000000_ASCENDING,2022-02-23,2022-02-23,1645549200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220224T000000_DESCENDING,2022-02-24,2022-02-24,1645635600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220225T000000_ASCENDING,2022-02-25,2022-02-25,1645722000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220226T000000_DESCENDING,2022-02-26,2022-02-26,1645808400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220227T000000_ASCENDING,2022-02-27,2022-02-27,1645894800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220228T000000_DESCENDING,2022-02-28,2022-02-28,1645981200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220301T000000_ASCENDING,2022-03-01,2022-03-01,1646067600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220302T000000_DESCENDING,2022-03-02,2022-03-02,1646154000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220303T000000_ASCENDING,2022-03-03,2022-03-03,1646240400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220304T000000_DESCENDING,2022-03-04,2022-03-04,1646326800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220305T000000_ASCENDING,2022-03-05,2022-03-05,1646413200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220306T000000_DESCENDING,2022-03-06,2022-03-06,1646499600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220307T000000_ASCENDING,2022-03-07,2022-03-07,1646586000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220308T000000_DESCENDING,2022-03-08,2022-03-08,1646672400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220309T000000_ASCENDING,2022-03-09,2022-03-09,1646758800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220310T000000_DESCENDING,2022-03-10,2022-03-10,1646845200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220311T000000_ASCENDING,2022-03-11,2022-03-11,1646931600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220312T000000_DESCENDING,2022-03-12,2022-03-12,1647018000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220313T000000_ASCENDING,2022-03-13,2022-03-13,1647104400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220314T000000_DESCENDING,2022-03-14,2022-03-14,1647190800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220315T000000_ASCENDING,2022-03-15,2022-03-15,1647277200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220316T000000_DESCENDING,2022-03-16,2022-03-16,1647363600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220317T000000_ASCENDING,2022-03-17,2022-03-17,1647450000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220318T000000_DESCENDING,2022-03-18,2022-03-18,1647536400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220319T000000_ASCENDING,2022-03-19,2022-03-19,1647622800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220320T000000_DESCENDING,2022-03-20,2022-03-20,1647709200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220321T000000_ASCENDING,2022-03-21,2022-03-21,1647795600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220322T000000_DESCENDING,2022-03-22,2022-03-22,1647882000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220323T000000_ASCENDING,2022-03-23,2022-03-23,1647968400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220324T000000_DESCENDING,2022-03-24,2022-03-24,1648054800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220325T000000_ASCENDING,2022-03-25,2022-03-25,1648141200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220326T000000_DESCENDING,2022-03-26,2022-03-26,1648227600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220327T000000_ASCENDING,2022-03-27,2022-03-27,1648314000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220328T000000_DESCENDING,2022-03-28,2022-03-28,1648400400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220329T000000_ASCENDING,2022-03-29,2022-03-29,1648486800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220330T000000_DESCENDING,2022-03-30,2022-03-30,1648573200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220331T000000_ASCENDING,2022-03-31,2022-03-31,1648659600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20220401T000000_ASCENDING,2022-04-01,2022-04-01,1648746000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220402T000000_DESCENDING,2022-04-02,2022-04-02,1648832400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220403T000000_ASCENDING,2022-04-03,2022-04-03,1648918800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220404T000000_DESCENDING,2022-04-04,2022-04-04,1649005200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220405T000000_ASCENDING,2022-04-05,2022-04-05,1649091600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220406T000000_DESCENDING,2022-04-06,2022-04-06,1649178000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220407T000000_ASCENDING,2022-04-07,2022-04-07,1649264400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220408T000000_DESCENDING,2022-04-08,2022-04-08,1649350800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220409T000000_ASCENDING,2022-04-09,2022-04-09,1649437200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220410T000000_DESCENDING,2022-04-10,2022-04-10,1649523600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220411T000000_ASCENDING,2022-04-11,2022-04-11,1649610000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220412T000000_DESCENDING,2022-04-12,2022-04-12,1649696400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220413T000000_ASCENDING,2022-04-13,2022-04-13,1649782800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220414T000000_DESCENDING,2022-04-14,2022-04-14,1649869200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220415T000000_ASCENDING,2022-04-15,2022-04-15,1649955600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220416T000000_DESCENDING,2022-04-16,2022-04-16,1650042000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220417T000000_ASCENDING,2022-04-17,2022-04-17,1650128400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220418T000000_DESCENDING,2022-04-18,2022-04-18,1650214800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220419T000000_ASCENDING,2022-04-19,2022-04-19,1650301200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220420T000000_DESCENDING,2022-04-20,2022-04-20,1650387600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220421T000000_ASCENDING,2022-04-21,2022-04-21,1650474000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220422T000000_DESCENDING,2022-04-22,2022-04-22,1650560400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220423T000000_ASCENDING,2022-04-23,2022-04-23,1650646800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220424T000000_DESCENDING,2022-04-24,2022-04-24,1650733200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220425T000000_ASCENDING,2022-04-25,2022-04-25,1650819600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220426T000000_DESCENDING,2022-04-26,2022-04-26,1650906000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220427T000000_ASCENDING,2022-04-27,2022-04-27,1650992400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220428T000000_DESCENDING,2022-04-28,2022-04-28,1651078800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220429T000000_ASCENDING,2022-04-29,2022-04-29,1651165200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220430T000000_DESCENDING,2022-04-30,2022-04-30,1651251600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220501T000000_ASCENDING,2022-05-01,2022-05-01,1651338000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220502T000000_DESCENDING,2022-05-02,2022-05-02,1651424400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220503T000000_ASCENDING,2022-05-03,2022-05-03,1651510800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220504T000000_DESCENDING,2022-05-04,2022-05-04,1651597200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220505T000000_ASCENDING,2022-05-05,2022-05-05,1651683600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220506T000000_DESCENDING,2022-05-06,2022-05-06,1651770000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220507T000000_ASCENDING,2022-05-07,2022-05-07,1651856400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220508T000000_DESCENDING,2022-05-08,2022-05-08,1651942800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220509T000000_ASCENDING,2022-05-09,2022-05-09,1652029200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220510T000000_DESCENDING,2022-05-10,2022-05-10,1652115600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220511T000000_ASCENDING,2022-05-11,2022-05-11,1652202000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220512T000000_DESCENDING,2022-05-12,2022-05-12,1652288400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220513T000000_ASCENDING,2022-05-13,2022-05-13,1652374800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220514T000000_DESCENDING,2022-05-14,2022-05-14,1652461200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220515T000000_ASCENDING,2022-05-15,2022-05-15,1652547600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220516T000000_DESCENDING,2022-05-16,2022-05-16,1652634000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220517T000000_ASCENDING,2022-05-17,2022-05-17,1652720400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220518T000000_DESCENDING,2022-05-18,2022-05-18,1652806800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220519T000000_ASCENDING,2022-05-19,2022-05-19,1652893200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220520T000000_DESCENDING,2022-05-20,2022-05-20,1652979600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220521T000000_ASCENDING,2022-05-21,2022-05-21,1653066000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220522T000000_DESCENDING,2022-05-22,2022-05-22,1653152400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220523T000000_ASCENDING,2022-05-23,2022-05-23,1653238800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220524T000000_DESCENDING,2022-05-24,2022-05-24,1653325200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220525T000000_ASCENDING,2022-05-25,2022-05-25,1653411600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220526T000000_DESCENDING,2022-05-26,2022-05-26,1653498000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220527T000000_ASCENDING,2022-05-27,2022-05-27,1653584400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220528T000000_DESCENDING,2022-05-28,2022-05-28,1653670800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220529T000000_ASCENDING,2022-05-29,2022-05-29,1653757200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220530T000000_DESCENDING,2022-05-30,2022-05-30,1653843600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220531T000000_ASCENDING,2022-05-31,2022-05-31,1653930000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20220601T000000_ASCENDING,2022-06-01,2022-06-01,1654016400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220602T000000_DESCENDING,2022-06-02,2022-06-02,1654102800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220603T000000_ASCENDING,2022-06-03,2022-06-03,1654189200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220604T000000_DESCENDING,2022-06-04,2022-06-04,1654275600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220605T000000_ASCENDING,2022-06-05,2022-06-05,1654362000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220606T000000_DESCENDING,2022-06-06,2022-06-06,1654448400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220607T000000_ASCENDING,2022-06-07,2022-06-07,1654534800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220608T000000_DESCENDING,2022-06-08,2022-06-08,1654621200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220609T000000_ASCENDING,2022-06-09,2022-06-09,1654707600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220610T000000_DESCENDING,2022-06-10,2022-06-10,1654794000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220611T000000_ASCENDING,2022-06-11,2022-06-11,1654880400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220612T000000_DESCENDING,2022-06-12,2022-06-12,1654966800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220613T000000_ASCENDING,2022-06-13,2022-06-13,1655053200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220614T000000_DESCENDING,2022-06-14,2022-06-14,1655139600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220615T000000_ASCENDING,2022-06-15,2022-06-15,1655226000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220616T000000_DESCENDING,2022-06-16,2022-06-16,1655312400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220617T000000_ASCENDING,2022-06-17,2022-06-17,1655398800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20220618T000000_DESCENDING,2022-06-18,2022-06-18,1655485200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20220619T000000_ASCENDING,2022-06-19,2022-06-19,1655571600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
